smiles,cation_name,cation_smiles,anion_name,anion_smiles,molecular_weight
CCCCCC[n+]1ccn(CCC)c1.O=C([O-])C(F)(F)F,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,TFA,[O-]C(=O)C(F)(F)F,308.34399999999994
CCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,575.4910000000002
CCCCCC[n+]1ccn(CCC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,375.463
CCCCCC[n+]1ccn(CCC)c1.N#C[B-](C#N)(C#N)C#N,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,310.214
CCCCCC[n+]1ccn(CCC)c1.CCOP(=O)([O-])OCC,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,DEP,CCOP([O-])(=O)OCC,348.4240000000001
CCCCCC[n+]1ccn(CCC)c1.CS(=O)(=O)[O-],IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,MeSO3,CS([O-])(=O)=O,290.42900000000003
CCCCCC[n+]1ccn(CCC)c1.O=C[O-],IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,Formate,[O-]C=O,240.34699999999995
CCCCCC[n+]1ccn(CCC)c1.O=C([O-])c1ccccc1,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,Benzoate,[O-]C(=O)c1ccccc1,316.44499999999994
CCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,489.5040000000001
CCCCCCC[n+]1ccn(CCC)c1.F[B-](F)(F)F,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,BF4,F[B-](F)(F)F,296.161
CCCCCCC[n+]1ccn(CCC)c1.F[P-](F)(F)(F)(F)F,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,PF6,F[P-](F)(F)(F)(F)F,354.31899999999996
CCCCCCC[n+]1ccn(CCC)c1.[Cl-],IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,Cl,[Cl-],244.81
CCCCCCC[n+]1ccn(CCC)c1.[Br-],IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,Br,[Br-],289.26099999999997
CCCCCCC[n+]1ccn(CCC)c1.N#C[N-]C#N,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,DCA,N#C[N-]C#N,275.40000000000003
CCCCCCC[n+]1ccn(CCC)c1.N#C[C-](C#N)C#N,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,TCM,[C-](C#N)(C#N)C#N,299.422
CC(=O)[O-].CCCCCCC[n+]1ccn(CCC)c1,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,OAc,CC([O-])=O,268.401
CCCCCCC[n+]1ccn(CCC)c1.N#C[S-],IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,SCN,[S-]C#N,267.442
CCCCCCC[n+]1ccn(CCC)c1.O=[N+]([O-])[O-],IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,NO3,[O-][N+]([O-])=O,271.361
CCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,358.42600000000004
CCCCCCC[n+]1ccn(CCC)c1.CCOS(=O)(=O)[O-],IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,EtSO4,CCOS([O-])(=O)=O,334.482
CCCCCCC[n+]1ccn(CCC)c1.COS(=O)(=O)[O-],IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,MeSO4,COS([O-])(=O)=O,320.45500000000004
CCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])O,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,HSO4,[O-]S(O)(=O)=O,306.42800000000005
CCCCCCC[n+]1ccn(CCC)c1.NCC(=O)[O-],IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,Gly,[NH2]CC([O-])=O,283.416
CCCCCCC[n+]1ccn(CCC)c1.O=C([O-])C1CCCN1,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,Pro,[O-]C(=O)C1CCCN1,323.4810000000001
CC(O)C(=O)[O-].CCCCCCC[n+]1ccn(CCC)c1,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,Lac,CC(O)C([O-])=O,298.4270000000001
CCCCCCC[n+]1ccn(CCC)c1.O=C([O-])C(F)(F)F,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,TFA,[O-]C(=O)C(F)(F)F,322.371
CCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,589.5180000000003
CCCCCCC[n+]1ccn(CCC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,389.49000000000007
CCCCCCC[n+]1ccn(CCC)c1.N#C[B-](C#N)(C#N)C#N,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,324.2410000000001
CCCCCCC[n+]1ccn(CCC)c1.CCOP(=O)([O-])OCC,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,DEP,CCOP([O-])(=O)OCC,362.45100000000014
CCCCCCC[n+]1ccn(CCC)c1.CS(=O)(=O)[O-],IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,MeSO3,CS([O-])(=O)=O,304.4560000000001
CCCCCCC[n+]1ccn(CCC)c1.O=C[O-],IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,Formate,[O-]C=O,254.374
CCCCCCC[n+]1ccn(CCC)c1.O=C([O-])c1ccccc1,IM-C3-C7,CCCCCCC[n+]1ccn(CCC)c1,Benzoate,[O-]C(=O)c1ccccc1,330.47200000000004
CCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,503.5310000000001
CCCCCCCC[n+]1ccn(CCC)c1.F[B-](F)(F)F,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,BF4,F[B-](F)(F)F,310.188
CCCCCCCC[n+]1ccn(CCC)c1.F[P-](F)(F)(F)(F)F,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,PF6,F[P-](F)(F)(F)(F)F,368.34599999999995
CCCCCCCC[n+]1ccn(CCC)c1.[Cl-],IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,Cl,[Cl-],258.837
CCCCCCCC[n+]1ccn(CCC)c1.[Br-],IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,Br,[Br-],303.288
CCCCCCCC[n+]1ccn(CCC)c1.N#C[N-]C#N,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,DCA,N#C[N-]C#N,289.427
CCCCCCCC[n+]1ccn(CCC)c1.N#C[C-](C#N)C#N,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,TCM,[C-](C#N)(C#N)C#N,313.44900000000007
CC(=O)[O-].CCCCCCCC[n+]1ccn(CCC)c1,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,OAc,CC([O-])=O,282.42800000000005
CCCCCCCC[n+]1ccn(CCC)c1.N#C[S-],IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,SCN,[S-]C#N,281.46900000000005
CCCCCCCC[n+]1ccn(CCC)c1.O=[N+]([O-])[O-],IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,NO3,[O-][N+]([O-])=O,285.38800000000003
CCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,372.45300000000003
CCCCCCCC[n+]1ccn(CCC)c1.CCOS(=O)(=O)[O-],IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,EtSO4,CCOS([O-])(=O)=O,348.50900000000007
CCCCCCCC[n+]1ccn(CCC)c1.COS(=O)(=O)[O-],IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,MeSO4,COS([O-])(=O)=O,334.4820000000001
CCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])O,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,HSO4,[O-]S(O)(=O)=O,320.45500000000004
CCCCCCCC[n+]1ccn(CCC)c1.NCC(=O)[O-],IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,Gly,[NH2]CC([O-])=O,297.44300000000004
CCCCCCCC[n+]1ccn(CCC)c1.O=C([O-])C1CCCN1,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,Pro,[O-]C(=O)C1CCCN1,337.50800000000015
CC(O)C(=O)[O-].CCCCCCCC[n+]1ccn(CCC)c1,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,Lac,CC(O)C([O-])=O,312.45400000000006
CCCCCCCC[n+]1ccn(CCC)c1.O=C([O-])C(F)(F)F,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,TFA,[O-]C(=O)C(F)(F)F,336.398
CCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,603.5450000000003
CCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,403.5170000000001
CCCCCCCC[n+]1ccn(CCC)c1.N#C[B-](C#N)(C#N)C#N,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,338.2680000000001
CCCCCCCC[n+]1ccn(CCC)c1.CCOP(=O)([O-])OCC,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,DEP,CCOP([O-])(=O)OCC,376.4780000000001
CCCCCCCC[n+]1ccn(CCC)c1.CS(=O)(=O)[O-],IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,MeSO3,CS([O-])(=O)=O,318.48300000000006
CCCCCCCC[n+]1ccn(CCC)c1.O=C[O-],IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,Formate,[O-]C=O,268.401
CCCCCCCC[n+]1ccn(CCC)c1.O=C([O-])c1ccccc1,IM-C3-C8,CCCCCCCC[n+]1ccn(CCC)c1,Benzoate,[O-]C(=O)c1ccccc1,344.4990000000001
CCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,531.5850000000002
CCCCCCCCCC[n+]1ccn(CCC)c1.F[B-](F)(F)F,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,BF4,F[B-](F)(F)F,338.24199999999996
CCCCCCCCCC[n+]1ccn(CCC)c1.F[P-](F)(F)(F)(F)F,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,PF6,F[P-](F)(F)(F)(F)F,396.3999999999999
CCCCCCCCCC[n+]1ccn(CCC)c1.[Cl-],IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,Cl,[Cl-],286.89099999999996
CCCCCCCCCC[n+]1ccn(CCC)c1.[Br-],IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,Br,[Br-],331.342
CCCCCCCCCC[n+]1ccn(CCC)c1.N#C[N-]C#N,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,DCA,N#C[N-]C#N,317.48100000000005
CCCCCCCCCC[n+]1ccn(CCC)c1.N#C[C-](C#N)C#N,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,TCM,[C-](C#N)(C#N)C#N,341.5030000000001
CC(=O)[O-].CCCCCCCCCC[n+]1ccn(CCC)c1,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,OAc,CC([O-])=O,310.4820000000001
CCCCCCCCCC[n+]1ccn(CCC)c1.N#C[S-],IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,SCN,[S-]C#N,309.523
CCCCCCCCCC[n+]1ccn(CCC)c1.O=[N+]([O-])[O-],IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,NO3,[O-][N+]([O-])=O,313.44200000000006
CCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,400.50700000000006
CCCCCCCCCC[n+]1ccn(CCC)c1.CCOS(=O)(=O)[O-],IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,EtSO4,CCOS([O-])(=O)=O,376.56300000000016
CCCCCCCCCC[n+]1ccn(CCC)c1.COS(=O)(=O)[O-],IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,MeSO4,COS([O-])(=O)=O,362.5360000000001
CCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])O,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,HSO4,[O-]S(O)(=O)=O,348.50900000000007
CCCCCCCCCC[n+]1ccn(CCC)c1.NCC(=O)[O-],IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,Gly,[NH2]CC([O-])=O,325.4970000000001
CCCCCCCCCC[n+]1ccn(CCC)c1.O=C([O-])C1CCCN1,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,Pro,[O-]C(=O)C1CCCN1,365.5620000000002
CC(O)C(=O)[O-].CCCCCCCCCC[n+]1ccn(CCC)c1,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,Lac,CC(O)C([O-])=O,340.5080000000001
CCCCCCCCCC[n+]1ccn(CCC)c1.O=C([O-])C(F)(F)F,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,TFA,[O-]C(=O)C(F)(F)F,364.45200000000006
CCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,631.5990000000003
CCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,431.5710000000001
CCCCCCCCCC[n+]1ccn(CCC)c1.N#C[B-](C#N)(C#N)C#N,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,366.3220000000001
CCCCCCCCCC[n+]1ccn(CCC)c1.CCOP(=O)([O-])OCC,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,DEP,CCOP([O-])(=O)OCC,404.5320000000002
CCCCCCCCCC[n+]1ccn(CCC)c1.CS(=O)(=O)[O-],IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,MeSO3,CS([O-])(=O)=O,346.5370000000001
CCCCCCCCCC[n+]1ccn(CCC)c1.O=C[O-],IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,Formate,[O-]C=O,296.45500000000004
CCCCCCCCCC[n+]1ccn(CCC)c1.O=C([O-])c1ccccc1,IM-C3-C10,CCCCCCCCCC[n+]1ccn(CCC)c1,Benzoate,[O-]C(=O)c1ccccc1,372.5530000000001
CCCCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,559.6390000000002
CCCCCCCCCCCC[n+]1ccn(CCC)c1.F[B-](F)(F)F,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,BF4,F[B-](F)(F)F,366.29599999999994
CCCCCCCCCCCC[n+]1ccn(CCC)c1.F[P-](F)(F)(F)(F)F,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,PF6,F[P-](F)(F)(F)(F)F,424.4539999999999
CCCCCCCCCCCC[n+]1ccn(CCC)c1.[Cl-],IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,Cl,[Cl-],314.94499999999994
CCCCCCCCCCCC[n+]1ccn(CCC)c1.[Br-],IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,Br,[Br-],359.39599999999996
CCCCCCCCCCCC[n+]1ccn(CCC)c1.N#C[N-]C#N,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,DCA,N#C[N-]C#N,345.535
CCCCCCCCCCCC[n+]1ccn(CCC)c1.N#C[C-](C#N)C#N,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,TCM,[C-](C#N)(C#N)C#N,369.5570000000001
CC(=O)[O-].CCCCCCCCCCCC[n+]1ccn(CCC)c1,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,OAc,CC([O-])=O,338.53600000000006
CCCCCCCCCCCC[n+]1ccn(CCC)c1.N#C[S-],IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,SCN,[S-]C#N,337.577
CCCCCCCCCCCC[n+]1ccn(CCC)c1.O=[N+]([O-])[O-],IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,NO3,[O-][N+]([O-])=O,341.49600000000004
CCCCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,428.56100000000004
CCCCCCCCCCCC[n+]1ccn(CCC)c1.CCOS(=O)(=O)[O-],IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,EtSO4,CCOS([O-])(=O)=O,404.61700000000013
CCCCCCCCCCCC[n+]1ccn(CCC)c1.COS(=O)(=O)[O-],IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,MeSO4,COS([O-])(=O)=O,390.5900000000001
CCCCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])O,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,HSO4,[O-]S(O)(=O)=O,376.56300000000005
CCCCCCCCCCCC[n+]1ccn(CCC)c1.NCC(=O)[O-],IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,Gly,[NH2]CC([O-])=O,353.5510000000001
CCCCCCCCCCCC[n+]1ccn(CCC)c1.O=C([O-])C1CCCN1,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,Pro,[O-]C(=O)C1CCCN1,393.61600000000016
CC(O)C(=O)[O-].CCCCCCCCCCCC[n+]1ccn(CCC)c1,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,Lac,CC(O)C([O-])=O,368.56200000000007
CCCCCCCCCCCC[n+]1ccn(CCC)c1.O=C([O-])C(F)(F)F,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,TFA,[O-]C(=O)C(F)(F)F,392.50600000000003
CCCCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,659.6530000000002
CCCCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,459.62500000000006
CCCCCCCCCCCC[n+]1ccn(CCC)c1.N#C[B-](C#N)(C#N)C#N,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,394.3760000000001
CCCCCCCCCCCC[n+]1ccn(CCC)c1.CCOP(=O)([O-])OCC,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,DEP,CCOP([O-])(=O)OCC,432.5860000000002
CCCCCCCCCCCC[n+]1ccn(CCC)c1.CS(=O)(=O)[O-],IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,MeSO3,CS([O-])(=O)=O,374.59100000000007
CCCCCCCCCCCC[n+]1ccn(CCC)c1.O=C[O-],IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,Formate,[O-]C=O,324.509
CCCCCCCCCCCC[n+]1ccn(CCC)c1.O=C([O-])c1ccccc1,IM-C3-C12,CCCCCCCCCCCC[n+]1ccn(CCC)c1,Benzoate,[O-]C(=O)c1ccccc1,400.6070000000001
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,587.6930000000002
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.F[B-](F)(F)F,IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,BF4,F[B-](F)(F)F,394.35
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.F[P-](F)(F)(F)(F)F,IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,PF6,F[P-](F)(F)(F)(F)F,452.508
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.[Cl-],IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,Cl,[Cl-],342.999
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.[Br-],IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,Br,[Br-],387.45000000000005
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.N#C[N-]C#N,IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,DCA,N#C[N-]C#N,373.5890000000001
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.N#C[C-](C#N)C#N,IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,TCM,[C-](C#N)(C#N)C#N,397.61100000000016
CC(=O)[O-].CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,OAc,CC([O-])=O,366.59000000000015
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.N#C[S-],IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,SCN,[S-]C#N,365.6310000000001
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.O=[N+]([O-])[O-],IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,NO3,[O-][N+]([O-])=O,369.5500000000001
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,456.6150000000001
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.CCOS(=O)(=O)[O-],IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,EtSO4,CCOS([O-])(=O)=O,432.6710000000002
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.COS(=O)(=O)[O-],IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,MeSO4,COS([O-])(=O)=O,418.6440000000002
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])O,IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,HSO4,[O-]S(O)(=O)=O,404.61700000000013
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.NCC(=O)[O-],IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,Gly,[NH2]CC([O-])=O,381.6050000000002
CCCCCCCCCCCCCC[n+]1ccn(CCC)c1.O=C([O-])C1CCCN1,IM-C3-C14,CCCCCCCCCCCCCC[n+]1ccn(CCC)c1,Pro,[O-]C(=O)C1CCCN1,421.67000000000024
